368003.0686833433,3955750.0187541172
368003.15419926238,3955746.1341209789
368002.75429614948,3955746.1253175521
368002.66878023039,3955750.0099506904
368002.26887711755,3955750.0011472641
368002.35439303663,3955746.1165141258
368001.95448992378,3955746.1077106991
368001.8689740047,3955749.9923438374
368001.46907089179,3955749.9835404111
368001.55458681087,3955746.0989072728
